Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2555465,-81.172569,10.614723,32.260691,20180803, 06:44:59.0100
2555466,-80.645481,11.975764,32.237363,20180803, 06:54:59.0100
2555467,-80.018078,13.830072,32.221105,20180803, 07:04:59.0100
2555468,-80.72247,11.750381,32.196386,20180803, 07:14:59.0100
2555469,-82.476486,7.842407,32.18149,20180803, 07:25:00.0000
2555470,-81.019079,10.963906,32.164838,20180803, 07:34:59.9500
2555471,-83.342226,6.417123,32.141871,20180803, 07:44:59.9500
2555472,-82.253023,8.242919,32.128575,20180803, 07:54:59.9500
2555473,-83.03578,6.881533,32.119691,20180803, 08:04:59.9500
2555474,-83.082826,6.784718,32.012716,20180803, 08:14:59.9500
2555475,-81.457474,9.836698,31.923087,20180803, 08:24:59.9400
2555476,-82.385586,7.923119,31.839261,20180803, 08:34:59.9000
2555477,-80.891048,11.144537,31.744978,20180803, 08:44:59.8800
2555478,-79.314084,15.976926,31.65263,20180803, 08:54:59.8800
2555479,-72.3578,79.029399,31.555628,20180803, 09:04:59.8800
2555480,-79.720756,14.470342,31.482015,20180803, 09:14:59.8800
2555481,-80.363492,12.463318,31.440615,20180803, 09:24:59.8800
2555482,-80.212939,12.889804,31.408583,20180803, 09:34:59.8500
2555483,-75.527137,37.873155,31.372804,20180803, 09:44:59.8200
2555484,-76.20215,32.392053,31.344519,20180803, 09:54:59.8200
2555485,-72.701411,72.454997,31.312487,20180803, 10:04:59.8200
2555486,-79.60425,14.739858,31.219535,20180803, 10:14:59.8200
2555487,-80.719204,11.412993,31.248424,20180803, 10:24:59.8200
2555488,-78.874208,17.443297,31.228963,20180803, 10:34:59.8100
2555489,-70.633729,116.616563,31.306988,20180803, 10:44:59.7700
2555490,-78.850067,17.62224,31.374436,20180803, 10:54:59.7600
2555491,-79.227321,16.170942,31.403325,20180803, 11:04:59.7600
2555492,-72.864359,70.055018,31.432818,20180803, 11:14:59.7600
2555493,-75.128151,41.626089,31.454939,20180803, 11:24:59.7600
2555494,-68.850757,177.706801,31.643745,20180803, 11:34:59.7600
2555495,-79.419121,15.6349,31.733314,20180803, 11:44:59.7200
2555496,-78.823211,17.955312,31.770362,20180803, 11:54:59.7000
2555497,-79.902555,14.036974,31.8447,20180803, 12:04:59.7000
2555498,-79.318757,16.08054,31.892204,20180803, 12:14:59.7000
2555499,-80.098448,13.479491,31.990898,20180803, 12:24:59.7000
2555500,-74.059849,54.247131,32.053089,20180803, 12:34:59.7000
2555501,-72.116916,85.125236,32.155711,20180803, 12:44:59.6700
2555502,-71.641204,95.248091,32.24667,20180803, 12:54:59.6300
2555503,-75.937141,35.456859,32.279185,20180803, 13:04:59.6300
2555504,-67.507596,247.301596,32.321733,20180803, 13:14:59.6300
2555505,-77.046863,27.518404,32.345787,20180803, 13:24:59.6300
2555506,-70.383549,127.48724,32.309464,20180803, 13:34:59.6300
2555507,-76.39243,32.001205,32.353221,20180803, 13:44:59.6300
2555508,-75.84796,36.309309,32.38338,20180803, 13:54:59.5900
2555509,-65.02715,439.39607,32.439889,20180803, 14:04:59.5700
2555510,-61.957027,892.262474,32.486546,20180803, 14:14:59.5700
2555511,-64.00294,557.139071,32.4912,20180803, 14:24:59.5700
2555512,-68.069524,218.426441,32.4912,20180803, 14:34:59.5700
2555513,-70.055986,138.248052,32.4912,20180803, 14:44:59.5700
2555514,-70.888957,114.120037,32.4912,20180803, 14:54:59.5400
2555515,-79.102332,17.219653,32.4912,20180803, 15:04:59.5100
2555516,-78.500322,19.757332,32.454031,20180803, 15:14:59.5100
2555517,-65.125661,429.850406,32.463217,20180803, 15:24:59.5100
2555518,-80.752739,11.775618,32.4912,20180803, 15:34:59.5100
2555519,-73.345368,64.82175,32.4912,20180803, 15:44:59.5100
2555520,-78.253582,20.936276,32.4912,20180803, 15:54:59.4900
2555521,-74.129673,54.111584,32.4912,20180803, 16:04:59.4500
2555522,-78.152774,21.427929,32.4912,20180803, 16:14:59.4600
2555523,-80.535673,12.379134,32.4912,20180803, 16:24:59.4500
2555524,-75.085285,43.423921,32.4912,20180803, 16:34:59.4500
2555525,-78.728596,18.767134,32.4912,20180803, 16:44:59.4500
2555526,-80.356949,12.898548,32.489568,20180803, 16:54:59.4500
2555527,-79.133905,17.094922,32.4912,20180803, 17:04:59.4100
2555528,-79.646255,15.18562,32.476272,20180803, 17:14:59.3800
2555529,-79.995188,14.011983,32.473311,20180803, 17:24:59.3800
2555530,-80.2242,13.299571,32.4912,20180803, 17:34:59.3800
2555531,-76.083837,34.504355,32.4912,20180803, 17:44:59.3800
2555532,-78.764267,18.61362,32.4912,20180803, 17:54:59.3800
2555533,-77.807738,23.199775,32.4912,20180803, 18:04:59.3600
2555534,-75.156935,42.71339,32.4912,20180803, 18:14:59.3200
2555535,-75.092958,43.347272,32.4912,20180803, 18:24:59.3200
2555536,-75.094238,43.334498,32.4912,20180803, 18:34:59.3200
2555537,-75.979499,35.343348,32.4912,20180803, 18:44:59.3200
2555538,-76.271876,33.022917,32.472162,20180803, 18:54:59.3200
2555539,-77.477527,24.957708,32.394077,20180803, 19:04:59.3100
2555540,-77.252787,26.226639,32.324332,20180803, 19:14:59.2800
2555541,-79.417144,15.898938,32.254527,20180803, 19:24:59.2600
2555542,-76.993598,27.718228,32.183513,20180803, 19:34:59.2600
2555543,-74.141944,53.331795,32.113587,20180803, 19:44:59.2600
