Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2562041,-73.043648,36.322601,16.984388,20180917, 22:44:59.6800
2560602,-69.720836,83.53082,18.173496,20180907, 22:54:59.7400
2562042,-75.376024,20.633063,16.507234,20180917, 22:54:59.6800
2560603,-68.641726,105.745593,17.944982,20180907, 23:04:59.7400
2562043,-75.744484,18.922884,16.479493,20180917, 23:04:59.6800
2560604,-68.84511,101.733426,18.091845,20180907, 23:14:59.7400
2562044,-75.087214,21.68456,16.232304,20180917, 23:14:59.6700
2560605,-68.448767,108.570568,17.623696,20180907, 23:24:59.6900
2562045,-73.740295,28.502685,15.646725,20180917, 23:24:59.6300
2560606,-68.817972,96.249347,17.009953,20180907, 23:34:59.6800
2562046,-72.947655,34.257708,15.668664,20180917, 23:34:59.6200
2560607,-69.713703,81.463025,17.694529,20180907, 23:44:59.6800
2562047,-72.687864,36.975677,15.929814,20180917, 23:44:59.6300
2560608,-70.40312,68.255996,17.376446,20180907, 23:54:59.6800
2562048,-74.109919,25.97276,15.52452,20180917, 23:54:59.6200
2560609,-71.414237,56.813378,18.255026,20180908, 00:04:59.6800
2562049,-74.287491,25.030734,15.585864,20180918, 00:04:59.6200
2560610,-72.654895,40.694752,17.399473,20180908, 00:14:59.6800
2562050,-73.129722,32.822085,15.654763,20180918, 00:14:59.6300
2560611,-74.553417,26.611986,17.616806,20180908, 00:24:59.6600
2562051,-74.242491,25.864584,15.939061,20180918, 00:24:59.5800
2560612,-74.554903,26.223218,17.365386,20180908, 00:34:59.6200
2562052,-74.565643,23.523011,15.615841,20180918, 00:34:59.5600
2560613,-74.124439,29.770154,17.853902,20180908, 00:44:59.6200
2562053,-75.031595,19.985426,14.770018,20180918, 00:44:59.5600
2560614,-75.248419,23.424719,18.198033,20180908, 00:54:59.6200
2562054,-76.147534,15.526622,14.836741,20180918, 00:54:59.5600
2560615,-75.466853,20.928658,17.097587,20180908, 01:04:59.6200
2562055,-75.961701,16.368205,14.98578,20180918, 01:04:59.5600
2560616,-75.157657,23.352938,17.767054,20180908, 01:14:59.6300
2562056,-77.636633,11.299063,15.212965,20180918, 01:14:59.5600
2560617,-76.326485,18.419647,18.341633,20180908, 01:24:59.6000
2562057,-75.086514,19.896112,14.891135,20180918, 01:24:59.5400
2560618,-76.06266,19.403861,18.182864,20180908, 01:34:59.5600
2562058,-78.170643,10.038983,15.284885,20180918, 01:34:59.5000
2560619,-75.550621,22.219647,18.505781,20180908, 01:44:59.5600
2562059,-76.739836,13.811116,15.125874,20180918, 01:44:59.4900
2560620,-77.159164,15.022361,18.12019,20180908, 01:54:59.5600
2562060,-79.513115,7.214552,14.963358,20180918, 01:54:59.4900
2560621,-76.838928,16.361686,18.332809,20180908, 02:04:59.5600
2562061,-78.055904,10.208091,15.137116,20180918, 02:04:59.4900
2560622,-74.193279,29.197939,17.790503,20180908, 02:14:59.5600
